file_name,caption,Label,caption_type
train/Malignant/5_5.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/5_6.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/5_7.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/5_8.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/5_9.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/13.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/42.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tirads122.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides (4).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides (45).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides (7).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides (8).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides01.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides02.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides03.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides04.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides05.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides06.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides07.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides08.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides09.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides10.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides100.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides101.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides102.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides103.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides104.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides105.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides106.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides107.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides108.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides109.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (1).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (10).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (11).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (12).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (13).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (14).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (15).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (16).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (17).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (18).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (19).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (2).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (20).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (21).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (22).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (23).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (24).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (25).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (26).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (27).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (28).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (29).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (3).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (30).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (31).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (32).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (33).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (34).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (35).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (36).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (37).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (38).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (39).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (4).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (40).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (41).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (42).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (43).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (44).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (45).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (46).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (47).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (48).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (49).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (5).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (50).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (51).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (52).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (53).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (54).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (55).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (56).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (57).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (58).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (59).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (6).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (60).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (61).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (62).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (63).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (64).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (65).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (66).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (67).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (68).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (69).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (7).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (70).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (8).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11 (9).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides11.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides110.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides111.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides112.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides113.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides114.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides115.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides116.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides117.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides118.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides119.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides12.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides120.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides121.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides122.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides123.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides124.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides125.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides126.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides127.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides128.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides129.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides13.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides130.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides131.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides132.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides133.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides134.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides135.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides136.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides137.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides138.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides139.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides14.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides140.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides141.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides142.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides143.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides144.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides145.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides146.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides147.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides148.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides149.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides15.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides150.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides151.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides152.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides153.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides154.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides155.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides156.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides157.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides158.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides159.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides16.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides160.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides161.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides162.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides163.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides164.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides165.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides166.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides167.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides168.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides169.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides17.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides170.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides171.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides172.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides173.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides174.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides175.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides176jpg.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides177.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides178.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides179.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides18.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides180.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides181.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides182.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides183.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides184.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides185.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides186.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides187.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides188.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides189.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides19.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides190.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides191.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides192.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides193.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides194.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides195.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides196.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides197.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides198.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides199.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides20.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides200.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides201.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides202.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides203.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides204.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides205.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides206.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides207.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides208.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides209.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides21.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides210.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides211.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides212.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides213.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides214.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides215.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides216.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides217.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides218.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides219.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides22.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides220.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides221.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides222.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides223.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides224.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides225.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides226.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides227.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides228.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides229.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides23.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides230.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides4/tiroides231.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides232.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides233.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides4/tiroides234.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
